0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
0.8074134,0.0,0.76572937,0.0,0.899962,0.24295981,0.0,0.0,0.18926552,0.30346265,0.079487704,0.0,0.017337997,0.66711646,1.1252556,1.0753838,0.23458521,0.0,0.40053314,0.0,0.7710404,0.0,0.1914967,0.0,0.0,0.8252235,0.21906778,0.077774376,0.0,1.0691073,0.41191986,0.0,1.3078588,1.0272614,1.2116687,1.3534888,0.6213626,0.6481618,0.08382924,0.2328679,0.6385316,0.0,0.3582373,0.0,0.36600986,0.47799948,0.17228453,1.0668017,0.0,0.4173588,0.0,0.051859424,0.13391992,0.53027356,0.31327963,0.0,0.3546641,0.080143295,0.55212677,0.0,0.85790795,0.0,1.1073006,1.2882048,0
1.4184037,0.0,1.1136239,0.0,1.0918018,0.0,0.0,0.0,0.05896947,0.07831905,0.0,0.0,0.0,1.3104527,1.8569998,1.9522009,0.58788484,0.0,0.11918466,0.0,1.2667402,0.119054854,0.17659715,0.09839652,0.0,1.2489706,0.0,0.4047193,0.0,1.452687,0.6437445,0.0,2.320008,1.6441442,1.7177792,1.9582369,1.0392534,1.1719366,0.18018283,0.0,1.0010252,0.0,0.6849539,0.0,0.6073261,1.1523633,0.0,1.3651237,0.0,0.0,0.0,0.0,0.058568284,0.0,0.0,0.0,0.0,0.8315829,0.09195857,0.0,1.2713121,0.0,1.1840993,2.4278078,0
1.3472389,0.0,1.2314886,0.0,1.1393337,0.0,0.0,0.0,0.0,0.03438363,0.0,0.0,0.0,1.3301829,1.8275065,1.7955791,0.62529975,0.0,0.0,0.0,1.3780531,0.0,0.0,0.035214312,0.0,1.2336603,0.0,0.5073359,0.0,1.7232131,0.8261973,0.0,2.3915718,1.6326829,1.8381845,2.2071958,0.97275376,1.198278,0.028358538,0.0,1.0947354,0.0,0.6407103,0.0,0.5922936,1.0422827,0.0,1.4568713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66793686,0.051590465,0.0,1.4094484,0.04206744,1.1970538,2.3820941,0
1.4002166,0.0,1.2196114,0.0,1.1862861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3491101,1.7589182,1.75109,0.6873129,0.0,0.005185697,0.0,1.3673533,0.0,0.0009971634,0.0,0.0,1.1663318,0.0,0.46735185,0.0,1.8468723,0.7972866,0.0,2.3559165,1.6048322,1.9065815,2.119558,1.06285,1.189705,0.0,0.0,0.98885506,0.0,0.56166804,0.0,0.6695232,1.0490096,0.0,1.576567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6730974,0.0,0.0,1.3124659,0.18217498,1.1180218,2.2149062,0
0.37297362,0.0,0.0,0.076190256,0.0,0.83261824,0.0,0.41051847,0.0,1.0509868,0.7267755,0.0,0.0,0.12903115,0.0,0.002313219,0.35014623,0.17945841,0.92188036,0.0,0.0,0.0,0.13958971,0.0,0.0,0.7210477,1.2810589,0.0,0.0,0.9287525,0.42442235,0.22806317,0.013674494,0.0,0.45120248,0.25680542,0.0,0.0,0.6994375,0.68149877,0.33437774,0.0,0.03246396,0.0,0.0,0.0,0.9993665,0.5590247,0.0,1.4612267,0.0,0.49243653,0.0,1.3954602,1.4205378,0.685309,0.123626076,0.0,0.86699873,0.6818807,0.8418818,0.0,1.1104378,0.0,0
1.4859438,0.0,1.2785059,0.0,1.1725091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3473061,1.7837919,1.7552361,0.75322807,0.0,0.0,0.0,1.4224725,0.018278657,0.0,0.03441373,0.0,1.2024943,0.0,0.5777898,0.0,1.8785145,0.94405025,0.0,2.3418233,1.5042926,1.8560457,2.120519,0.8892546,1.3459711,0.0,0.0,1.1173849,0.0,0.6018326,0.0,0.62040734,0.9645158,0.0,1.4948503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71907765,0.0,0.0,1.4240083,0.30278492,1.165765,2.2862365,0
1.192093,0.0,1.0841063,0.0,0.9077197,0.0,0.058582522,0.0,0.0,0.09216116,0.0,0.0,0.0,1.2302586,1.6174303,1.7127353,0.4687442,0.0,0.19068919,0.0,1.2376959,0.21888751,0.26898336,0.07851121,0.0,1.1404784,0.0,0.36242235,0.0,1.2126127,0.5413132,0.0,2.1354833,1.5037503,1.4669331,1.78581,0.9572458,1.1006382,0.26451227,0.0,0.84822935,0.0,0.5666015,0.0,0.5577778,1.0897454,0.08424986,1.0737253,0.0,0.0,0.0,0.0,0.20776385,0.0,0.0,0.0,0.023374233,0.7726855,0.04095214,0.06882306,1.2024536,0.0,1.0609936,2.1970394,0
0.36351475,0.0,0.14793111,0.14946206,0.2582745,0.68541324,0.0,0.074765086,0.048897143,1.0650568,0.73379564,0.0,0.0,0.28402224,0.2829491,0.31451908,0.26779187,0.0,0.87557715,0.0,0.061595514,0.0,0.2543213,0.0,0.0,0.6739146,0.9603896,0.0,0.0,0.5688325,0.29926386,0.095380254,0.104885474,0.056969926,0.5426187,0.44816476,0.02629681,0.0,0.45279276,0.63204026,0.26932183,0.0,0.14624508,0.0,0.041689437,0.0023748777,0.7166078,0.55335313,0.0,1.1917928,0.0,0.5162151,0.012399659,1.2691549,1.1565799,0.6004757,0.43199992,0.0,0.9016401,0.3641841,0.6695431,0.0,1.1208446,0.25022107,0
0.9348989,0.0,0.86747706,0.0,0.71451557,0.0,0.6526679,0.0,0.10379703,0.24407795,0.0,0.0,0.0,1.1922665,1.4075689,1.815392,0.2781989,0.0,0.42477113,0.0,1.0636494,0.62129873,0.5216362,0.080838904,0.0,1.0747094,0.0,0.2413833,0.09437296,0.6368145,0.40762538,0.0,1.8944414,1.3909687,1.1195923,1.535049,0.889689,1.0169759,0.53965944,0.0,0.45428997,0.0,0.3914986,0.0,0.52315706,1.1096925,0.01689185,0.77989066,0.0,0.0,0.0,0.0,0.6662676,0.0,0.0,0.0,0.03753791,0.92982197,0.09034144,0.27813956,0.8525871,0.0,0.8875468,2.1049361,0
1.6042752,0.0,1.3237442,0.0,1.1286268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4516985,1.8977903,1.8021201,0.81735903,0.0,0.0,0.0,1.4404504,0.0,0.0,0.0,0.0,1.2631822,0.0,0.66674507,0.0,2.0300093,1.0102267,0.0,2.4493842,1.6383122,1.9904087,2.3506923,0.9778459,1.3765929,0.0,0.0,1.2000629,0.0,0.59232444,0.0,0.6330436,0.9994294,0.0,1.5181907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76281524,0.0,0.050881695,1.4958866,0.40901375,1.0336701,2.32051,0
0.5955144,0.0,0.7354969,0.0,0.7606921,0.059522036,0.26714885,0.0,0.254041,0.31458232,0.058246724,0.0,0.0,0.70109123,1.2270718,1.3136923,0.2326355,0.0,0.45390046,0.0,0.7768837,0.16056743,0.2738672,0.0,0.0,0.7893283,0.0,0.19754587,0.0,0.5053218,0.32544017,0.0,1.5723588,1.3150872,0.8661267,1.3501714,0.6568941,0.6454857,0.37925303,0.030778207,0.4522821,0.0,0.31456795,0.0,0.47239503,0.6579414,0.15414163,0.63544077,0.0,0.24735065,0.0,0.0,0.43376714,0.23515366,0.0,0.0,0.32252344,0.41666234,0.26890206,0.11548582,0.7110171,0.0,0.93722415,1.5545061,1
0.95412797,0.0,1.0354006,0.0,0.87658215,0.0,0.48738936,0.0,0.2109445,0.2769656,0.06775998,0.0,0.0,1.1506004,1.6619709,1.853958,0.27961552,0.0,0.43270278,0.0,1.1679993,0.37080187,0.43115166,0.06123125,0.0,1.1474754,0.0,0.23326178,0.0,0.78036225,0.4057097,0.0,2.1513608,1.6253545,1.2135075,1.7016952,1.0224471,1.0343633,0.4599563,0.0,0.6229607,0.0,0.5110484,0.0,0.6885204,1.1472536,0.10040112,0.96590596,0.0,0.066404074,0.0,0.0,0.64030975,0.0,0.0,0.0,0.24454585,0.8335739,0.14543104,0.24380973,1.0048771,0.0,1.1675252,2.21976,0
0.8525621,0.0,0.75451714,0.0,0.6364191,0.0,0.6460679,0.0,0.089686245,0.25628132,0.0,0.0,0.0,1.0406375,1.2840054,1.5980743,0.19331162,0.0,0.3569213,0.0,0.932318,0.5554482,0.53240037,0.055145197,0.0,0.9062132,0.0,0.1350424,0.056981962,0.48035318,0.327781,0.0,1.7090641,1.3054508,0.91834325,1.4159724,0.7846247,0.84110147,0.52049226,0.0,0.32807013,0.0,0.31615955,0.0,0.49782026,1.0579364,0.021044789,0.63071185,0.0,0.0,0.0,0.0,0.66661537,0.0,0.0,0.0,0.062355906,0.865133,0.086189464,0.2923808,0.74158764,0.0,0.8238895,1.8451837,1
0.0,0.0,0.0,0.5372941,0.0,1.5486084,0.0,0.3031866,0.15975958,1.7104666,1.5589362,0.0,0.0,0.0,0.0,0.0,0.0,0.2725503,1.8619238,0.0,0.0,0.0,0.78002733,0.0,0.0,0.9350871,1.56912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3411983,0.93919235,0.0,0.0,0.0,0.0,0.0,0.07160253,1.5713072,0.0,0.0,2.1483,0.0,0.6760881,0.7873365,2.1120358,1.276988,1.1476264,0.9663148,0.0,1.3075535,1.1886091,0.60440665,0.0,1.4572055,0.0,1
1.4245487,0.0,1.2208415,0.0,1.0735272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3718587,1.7553555,1.8303143,0.6579316,0.0,0.020002864,0.0,1.2959182,0.051010855,0.0,0.07475278,0.0,1.209044,0.0,0.5159178,0.0,1.5589248,0.81955385,0.0,2.2650373,1.4756193,1.728467,2.0424085,1.0450454,1.242082,0.038884126,0.0,1.1289328,0.0,0.657188,0.0,0.69976366,1.00693,0.0,1.453828,0.0,0.0,0.0,0.0,0.04418613,0.0,0.0,0.0,0.0,0.8284083,0.0,0.041795615,1.3383565,0.14815407,1.1294372,2.2262306,0
1.6085162,0.0,1.2894794,0.0,1.1392028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376164,1.9333754,1.765542,0.69147694,0.0,0.0,0.0,1.2988269,0.0,0.0,0.0,0.0,1.312062,0.0,0.58036065,0.0,1.8615993,0.84084094,0.0,2.4226,1.7063596,2.004022,2.2397587,1.1650456,1.31219,0.04899838,0.0,1.0896437,0.0,0.6344766,0.0,0.60589,1.1097991,0.0,1.5978916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744698,0.0,0.0,1.5189711,0.23626803,1.11228,2.317648,0
1.2724161,0.0,1.0038548,0.0,0.89382154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2021605,1.5181398,1.6225059,0.6388166,0.04805126,0.0,0.0,1.2060272,0.32282117,0.04876325,0.17808023,0.0,1.1179773,0.0,0.4353035,0.0,1.3437916,0.7170248,0.0,2.0134711,1.3895344,1.5254426,1.6436597,0.6479322,1.0362898,0.13527678,0.0,0.96434945,0.0,0.4353344,0.0,0.43787643,1.0185816,0.0045330077,1.0459182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79784554,0.0,0.18240005,1.1053331,0.25288224,0.8657793,2.0051472,0
1.5175791,0.0,1.2329795,0.0,1.0776362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3427699,1.8195016,1.7477587,0.75545835,0.0,0.0,0.0,1.2140038,0.112871744,0.0,0.10318695,0.0,1.3215498,0.0,0.50561744,0.0,1.7630843,0.8516899,0.0,2.3213162,1.6653615,1.9577981,2.0804758,0.9404576,1.2739944,0.07963999,0.0,1.0616986,0.0,0.6319358,0.0,0.6594525,1.1425815,0.0,1.5505425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7614491,0.0,0.01387894,1.3257465,0.3483097,1.0093204,2.2584946,0
0.0,0.06276039,0.0,0.51565856,0.0,1.5940926,0.0,0.37923747,0.0,1.6823808,1.6143384,0.0,0.0,0.0,0.0,0.0,0.0,0.5058831,1.8611602,0.0,0.0,0.24748474,0.91629255,0.0,0.0,0.9872442,1.5771143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4511911,0.84191495,0.0,0.0,0.0,0.0,0.0,0.10752305,1.5057367,0.0,0.0,2.1287224,0.0,0.6657656,0.82606924,1.9029608,1.151295,1.1058064,0.8510648,0.0,1.1518428,1.3502202,0.45496437,0.0,1.3077828,0.0,1
0.81494087,0.0,0.81869966,0.0,0.68625283,0.0,0.5935279,0.0,0.18099244,0.29098186,0.06841977,0.0,0.0,1.0497788,1.3140891,1.6565188,0.16343787,0.0,0.5247335,0.0,0.93568885,0.5609391,0.46620986,0.03936851,0.0,1.0079094,0.0,0.18419282,0.031933296,0.50214773,0.32719368,0.0,1.7732617,1.3426793,1.0249962,1.4117062,0.8392524,0.9200973,0.59141225,0.0,0.3742483,0.0,0.3386012,0.0,0.527977,1.0252054,0.041527607,0.71323574,0.0,0.0,0.0,0.0,0.7437596,0.0,0.0,0.0,0.15821841,0.80590975,0.13482252,0.2676478,0.7915196,0.0,0.852423,1.9234782,1
1.4303038,0.0,1.2254504,0.0,1.1263005,0.0,0.0,0.0,0.044469107,0.0,0.0,0.0,0.0,1.2530311,1.8815134,1.9027004,0.50759065,0.0,0.10727756,0.0,1.293726,0.034225315,0.15034142,0.0,0.0,1.254219,0.0,0.43172085,0.0,1.5129672,0.6961636,0.0,2.3689604,1.6539055,1.6909789,2.1216514,1.0853608,1.2270238,0.0826004,0.0,1.0818921,0.0,0.7097904,0.0,0.6477764,1.0877436,0.0,1.3875588,0.0,0.0,0.0,0.0,0.102862805,0.0,0.0,0.0,0.0,0.81057113,0.055517264,0.03043355,1.4368062,0.055456087,1.3155087,2.3641434,0
0.9765175,0.0,0.86171585,0.0,0.71578574,0.0,0.58316064,0.0,0.041796762,0.30057824,0.0,0.0,0.0,1.1747997,1.5274009,1.8031108,0.303472,0.0,0.32529196,0.0,1.0280875,0.570999,0.43298134,0.07886438,0.0,1.1284229,0.0,0.2223175,0.14622447,0.6263148,0.45998687,0.0,1.93387,1.4612844,1.1197827,1.521704,0.96363854,0.981357,0.50817746,0.0,0.46670252,0.0,0.40459394,0.0,0.59021455,1.237341,0.0,0.78896284,0.0,0.0,0.0,0.0,0.58901966,0.0,0.0,0.0,0.0,0.9479009,0.0,0.36468077,0.86767447,0.0,0.8295886,2.089962,1
0.3870417,0.0,0.25607568,0.20640537,0.15677959,0.7496678,0.0,0.33194876,0.0,0.9241307,0.670317,0.0,0.0,0.19178325,0.20731422,0.10400089,0.35196462,0.12345389,0.88472074,0.0,0.18815008,0.0,0.119573474,0.0,0.0,0.70799744,1.1014664,0.0,0.0,1.050814,0.5150037,0.19922835,0.17069812,0.013847187,0.42751625,0.47042036,0.0,0.0,0.3711111,0.8250955,0.42277825,0.0,0.036392026,0.0,0.0,0.0,0.98627985,0.55525964,0.0,1.272071,0.0,0.5843677,0.0,1.3174818,1.4428775,0.5800812,0.16415122,0.0,0.8585731,0.6245082,0.97753036,0.0,1.2545714,0.1307801,1
0.0,0.0,0.0,0.5477729,0.0,1.7056453,0.0,0.41217154,0.0,1.6074902,1.6716658,0.0,0.0,0.0,0.0,0.0,0.0,0.47664177,1.9224757,0.0,0.0,0.21225816,0.87219,0.0,0.0,1.0816015,1.571029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4297664,0.9198656,0.0,0.0,0.0,0.0,0.0,0.11814908,1.6240274,0.0,0.0,2.1454785,0.0,0.7167684,0.8551737,2.0417278,1.2741483,1.1351526,0.88726497,0.0,1.173438,1.4903786,0.5234826,0.0,1.4109396,0.0,1
1.2009571,0.0,1.1013465,0.0,1.0066473,0.0,0.11703158,0.0,0.1784345,0.13018174,0.0,0.0,0.0,1.2188656,1.8096961,1.8872594,0.41148528,0.0,0.23719792,0.0,1.2403466,0.14053206,0.3183942,0.018325709,0.0,1.2439935,0.0,0.29769444,0.0,1.2738394,0.507258,0.0,2.2915356,1.6940774,1.5992186,1.833007,1.0960807,1.0752497,0.21258499,0.0,0.8678128,0.0,0.6557837,0.0,0.6314239,1.194345,0.0,1.2479079,0.0,0.021463957,0.0,0.0,0.29869854,0.0,0.0,0.0,0.07574455,0.8127098,0.1582787,0.032266416,1.2656311,0.0,1.2453417,2.3536413,0
1.2770774,0.0,1.002734,0.0,0.9892623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.134381,1.5075204,1.344956,0.68795955,0.0,0.0,0.0,1.1408215,0.0,0.0,0.0,0.0,1.0053873,0.0,0.6271203,0.0,1.795835,0.8637437,0.0,1.9653238,1.3837986,1.7383282,1.950036,0.6101323,1.0359008,0.0,0.0,1.0392722,0.0,0.5093782,0.0,0.4687487,0.6770161,0.0,1.337216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45980996,0.0,0.0,1.2329881,0.40932506,0.7829849,1.8526876,0
0.0,0.041021064,0.0,0.48303497,0.0,1.6137594,0.0,0.39972377,0.066513196,1.6205686,1.6642534,0.0,0.0,0.0,0.0,0.0,0.0,0.36206952,1.8542963,0.0,0.0,0.008333966,0.75097,0.0,0.0,1.0676289,1.6819688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2855282,0.9428782,0.0,0.0,0.0,0.0,0.0,0.11206987,1.6128606,0.0,0.0,2.214206,0.0,0.750111,0.69702744,2.0735428,1.4647276,1.118863,0.9202421,0.0,1.1813965,1.2839127,0.7401453,0.0,1.5808564,0.0,1
1.1440628,0.0,1.0749168,0.0,1.0125667,0.0,0.1477634,0.0,0.10850796,0.020201012,0.0,0.0,0.0,1.2370254,1.7429833,1.8273429,0.43923518,0.0,0.17166324,0.0,1.274997,0.19807675,0.23849182,0.03260264,0.0,1.1663235,0.0,0.38433623,0.0,1.3637093,0.5734283,0.0,2.250145,1.6670605,1.6480412,1.8898234,0.9076553,1.0762575,0.20646745,0.0,0.8399904,0.0,0.6592846,0.0,0.5950578,1.199732,0.0,1.2397921,0.0,0.0,0.0,0.0,0.2149638,0.0,0.0,0.0,0.0,0.77140206,0.069047734,0.06429267,1.202301,0.0,1.2036195,2.2760403,0
1.5173821,0.0,1.2269973,0.0,1.123981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3573083,1.8357087,1.9171947,0.66102785,0.0,0.0,0.0,1.3925347,0.051980466,0.0,0.09008041,0.0,1.3091812,0.0,0.5107383,0.0,1.5914307,0.78350806,0.0,2.425319,1.6361783,1.7996278,2.0792053,1.0127888,1.187017,0.15876877,0.0,1.0506109,0.0,0.5579493,0.0,0.501404,1.1418489,0.0058832876,1.4171557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189989,0.041298747,0.05982194,1.4304695,0.08451445,1.1789644,2.3754492,0
0.9965778,0.0,0.9937724,0.0,0.9204107,0.00039017946,0.13665996,0.0,0.2081689,0.28688675,0.027402857,0.0,0.0,1.0914711,1.6475381,1.6379601,0.30160812,0.0,0.35312766,0.0,1.0991806,0.11218072,0.31740567,0.0,0.0,1.0885098,0.0,0.25605494,0.0,0.97928023,0.42767182,0.0,2.0519571,1.4641008,1.4229019,1.7553022,0.9075965,0.9445715,0.33308202,0.0,0.6995769,0.0,0.4630854,0.0,0.58003485,0.9380338,0.04733224,1.0687238,0.0,0.14617245,0.0,0.0,0.41976714,0.09962766,0.0,0.0,0.26954892,0.58955795,0.25091088,0.097462684,1.0674835,0.0,1.2138114,2.1088994,0
1.2383773,0.0,1.0799888,0.0,1.0564376,0.0,0.031873997,0.0,0.07773623,0.19223249,0.0,0.0,0.0,1.244,1.8296168,1.8277392,0.47587797,0.0,0.19146182,0.0,1.2430143,0.048584945,0.17088515,0.0,0.0,1.1867731,0.0,0.3531512,0.0,1.2635849,0.552633,0.0,2.368225,1.6643194,1.654156,1.9095566,1.119172,1.0650282,0.22248758,0.0,0.8701881,0.0,0.6248805,0.0,0.6310158,1.1958388,0.0,1.3269598,0.0,0.04757442,0.0,0.0,0.18676138,0.0,0.0,0.0,0.10345087,0.7285992,0.1357208,0.045026384,1.2364931,0.0,1.2272329,2.374762,0
0.0,0.0,0.0,0.42750233,0.0,1.5663456,0.0,0.38228208,0.0,1.5928105,1.4970763,0.0,0.0,0.0,0.0,0.0,0.0042882906,0.39309436,1.7436007,0.0,0.0,0.0,0.6968866,0.0,0.0,1.0218791,1.6876488,0.0,0.0,0.0,0.026552424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2618917,0.9386577,0.0,0.0,0.0,0.0,0.0,0.06515334,1.6074369,0.0,0.0,2.1460829,0.0,0.72191423,0.62323815,2.000849,1.4347026,1.0728943,0.85802996,0.0,1.2199088,1.2643462,0.7134091,0.0,1.5470569,0.0,1
